id,p,theta,beta,nphe,ein,eout
321,1.99298,0.255639,0.986636,0,0.0268711,0.0647746
321,2.44373,0.313096,0.990943,0,0.0300298,0.367315
321,2.92073,0.159285,0.98816,0,0,0.0394141
321,0.887922,0.209146,0.872374,0,0.0228428,0
321,1.42672,0.521382,0.952822,0,0.0345617,0.0559854
321,1.04128,0.732794,0.896905,0,0,0
321,3.07393,0.149915,0.973847,0,0.0246281,0.186267
321,3.06523,0.350737,0.993446,0,0.0318608,0.0506752
321,0.932784,0.53797,0.874379,0,0.0349279,0.0947585
321,1.02754,0.420235,0.892702,0,0.0311284,0.0654154
321,2.46143,0.397555,0.993166,0,0.0369421,0.0449073
321,2.58946,0.275616,0.993912,0,0.0314946,0.0569009
321,1.86786,0.345389,0.967916,0,0.304372,0
321,2.52491,0.291714,0.989391,0,0.0377203,0.333806
321,2.11917,0.177235,0.964084,0,0.0209659,0.035523
321,0.736248,0.565776,0.815071,0,0,0.0327764
321,2.29023,0.310451,0.983221,0,0,0.462531
321,3.22683,0.159505,0.984011,0,0.353536,0.0712291
321,0.500496,0.769506,0.709425,0,0,0
321,1.95453,0.33445,0.965272,0,0.0292058,0.0438087
321,2.79927,0.289798,0.992061,0,0.0549783,0.116823
321,2.90608,0.238059,0.975587,0,0,0.133486
321,2.64576,0.222568,0.977474,0,0.0460517,0.276265
321,3.2549,0.171667,0.986958,0,0.0376745,0.0395972
321,1.79538,0.67629,0.959526,0,0.0263218,0.0440833
321,1.467,0.700474,0.951565,0,0,0
321,1.40139,0.376874,0.947151,0,0.0243534,0.049485
321,2.04349,0.194444,0.95963,0,0.038819,0.0664225
321,2.58,0.148609,0.992575,0,0.365255,0.0348363
11,0.216373,0.64633,1.00251,78,0,0
321,2.04517,0.121474,0.960334,0,0,0.0347906
321,1.23156,0.469955,0.924242,0,0.0387732,0.212863
321,2.99031,0.196958,0.986866,0,0.0292515,0.0380865
321,2.52399,0.307861,0.981112,0,0.0260014,0.0403296
321,1.65896,0.371371,0.964725,0,0.036347,0.0505837
321,2.16663,0.469857,0.943101,0,0.147127,0.117327
321,0.8542,0.611678,0.862738,0,0.0489815,0
321,2.34333,0.279811,0.966102,0,0.0389105,0.0395514
321,1.32784,0.24644,0.931449,0,0.0417945,0.0346532
321,1.56024,0.20557,0.946948,0,0.0311284,0.048249
321,0.97734,0.280533,0.898755,0,0.0372625,0.0564889
321,0.882124,0.185263,0.879941,0,0.0351568,0.0858778
321,1.54284,0.342337,0.941474,0,0.0285191,0.0623941
321,3.17586,0.261816,0.983919,0,0.0272831,0.0408789
321,2.02136,0.338855,0.953435,0,0.0250858,0.0439002
321,1.27306,0.414574,0.936027,0,0.0268711,0.043534
321,0.889448,0.36275,0.890262,0,0.0563973,0.124971
321,2.09125,0.374148,0.989847,0,0.0390478,0.0467384
321,1.42718,0.0933362,0.946419,0,0.0696727,0.162097
321,0.866407,0.843836,0.880116,0,0,0
321,2.74601,0.188632,0.980851,0,0.0259556,0.26276
321,2.29786,0.5003,0.967859,0,0.0691691,0.419181
321,3.12169,0.177866,0.986556,0,0.0327306,0.0505379
321,0.795453,0.860615,0.861829,0,0,0
321,0.876936,0.368072,0.873394,0,0.0457771,0.0394598
321,1.31548,0.675067,0.921884,0,0,0
321,1.59625,0.530784,0.957092,0,0.0406958,0.27361
321,2.22675,0.39515,0.965705,0,0.0336919,0.0458228
321,0.587167,0.279899,0.770686,0,0.0175326,0
321,2.90974,0.236772,0.991735,0,0.0375372,0.0456397
321,2.26505,0.1948,0.948377,0,0.0369421,0.0466011
321,1.53964,0.142426,0.953107,0,0.0290227,0.0462806
321,2.13764,0.42006,0.972701,0,0.0422522,0.0438087
321,0.713512,0.43899,0.815546,0,0.0348821,0.168963
321,2.87373,0.316636,0.992652,0,0.2206,0.0471504
321,2.34867,0.329635,0.968471,0,0.0292973,0.0508583
321,3.37102,0.143294,0.98481,0,0.0949874,0.278599
321,2.23331,0.370049,0.992958,0,0.0227512,0.203983
321,0.966506,0.243507,0.888932,0,0.0382696,0.0701305
321,2.74876,0.270663,0.997216,0,0.0317693,0.049897
321,2.89128,0.361088,0.976959,0,0.0373083,0.0500801
321,0.586099,0.289727,0.767543,39,0.0371252,0.0557107
321,3.57702,0.27405,0.98101,0,0.0308995,0.0403754
11,0.334325,0.436196,0.989275,143,0,0
321,0.772717,0.517208,0.834183,0,0.0373541,0.134539
321,3.26192,0.173233,1.01443,0,0.0233463,0.051957
321,1.13588,0.407787,0.919629,0,0.261662,0.0914626
321,1.73281,0.325753,0.971465,0,0.208194,0.158984
321,1.40642,0.481658,0.938249,0,0.0318151,0.0623026
321,3.57321,0.205141,0.988709,0,0.107485,0.669123
321,1.30541,0.376992,0.941865,0,0.287663,0
321,2.2359,0.158393,0.981169,0,0,0.136965
321,0.400549,0.674999,0.64068,38,0,0
321,2.55634,0.320145,0.85369,0,0.430442,0.227192
321,3.42489,0.183283,0.991248,0,0.0452735,0.312703
321,2.62364,0.48514,0.997604,0,0.0501259,0.0498054
321,2.08423,0.490606,0.996957,0,0.0283818,0.0719615
321,2.0032,0.236949,0.959728,0,0.030396,0.050309
321,1.33104,0.385356,0.927719,0,0,0
321,0.608225,0.41081,0.782142,0,0.0456855,0.145251
321,2.40513,0.333072,0.982495,0,0.187091,0.0834058
321,0.416266,0.37505,0.631547,0,0,0
321,3.12108,0.34708,0.990859,0,0,0.0420691
321,0.796368,0.869465,0.845552,0,0,0
321,2.31067,0.254063,0.968546,0,0.0358434,0.0682994
321,2.22568,0.185734,0.944093,0,0.0363928,0.0495308
321,0.611887,0.555793,0.785676,0,0.0483406,0
321,1.41604,0.601129,0.933596,0,0.0304417,0.0502632
321,2.32242,0.260395,0.98344,0,0.0232548,0.0479744
321,2.18814,0.233364,0.965352,0,0,0.0347906
321,0.954604,0.249928,0.881467,117,0.0314031,0.0452735
321,0.900587,0.578104,0.880664,0,0.0453651,0.0695811
321,3.10628,0.18403,0.972762,0,0.0305333,0.0664683
321,1.66445,0.337206,0.957581,0,0.0214237,0.0499428
11,0.610361,0.404566,0.999618,0,0.154772,0
321,1.99451,0.261696,0.948009,0,0.0220188,0.0481117
321,0.785534,0.125167,0.840356,0,0.0467384,0.0791485
321,1.27535,0.423126,0.933803,0,0.154589,0.0894484
321,1.93408,0.203984,0.97342,0,0,0
321,2.10391,0.180483,1.00361,54,0.0225681,0.0571756
321,0.601358,0.427427,0.773191,0,0.0594186,0.108766
321,1.54711,0.339434,0.943305,0,0.0378119,0.0429847
321,0.809796,0.494691,0.866223,0,0.0410163,0.0776837
321,0.642863,0.888723,0.795025,23,0,0
11,0.637675,0.481991,0.982669,0,0.135134,0
321,2.50202,0.21707,0.98372,0,0.0309911,0.0491188
321,1.14763,0.398244,0.920924,0,0.166125,0
321,1.44808,0.295433,0.949829,0,0.0349279,0.0516365
321,1.27581,0.503746,0.942117,0,0.0510414,0.0598764
321,1.80423,0.566663,0.972811,0,0.0813001,0.131975
321,1.85199,0.32401,0.984879,0,0.0417487,0.351568
321,0.822003,0.486265,0.8472,0,0.0306249,0.0671092
321,2.38239,0.243706,0.988536,0,0.0213779,0.235889
321,1.32525,0.107513,0.938207,0,0.0255894,0.057496
321,1.92706,0.277768,0.979132,0,0.0313573,0.0436255
321,1.79171,0.371506,0.988278,0,0.100435,0.341497
321,0.729076,0.413534,0.835646,0,0.0387274,0.151843
321,1.04936,0.499844,0.882673,0,0.0335088,0.0553902
321,0.994278,0.52948,0.898055,0,0.0383154,0.0538796
321,0.743725,0.257585,0.82958,0,0.0926528,0.0169833
321,1.07561,0.242988,0.852537,0,0.110964,0
321,0.364538,1.09454,0.600916,0,0,0
321,1.68933,0.397457,0.951899,0,0,0.112703
321,1.15801,0.387866,0.919331,0,0.0363928,0.0641794
321,2.13687,0.257669,0.98032,0,0.248203,0.0953536
321,2.0116,0.31143,0.972471,0,0.0315404,0.0548409
321,2.41962,0.294238,0.974226,0,0.0254978,0.0380407
321,1.65515,0.291505,0.94548,0,0.0444038,0.0723278
321,2.42374,0.16006,0.982848,0,0.0306706,0.171298
321,3.14809,0.296852,0.991824,0,0.0596475,0.0577249
321,0.575418,0.815187,0.758735,0,0,0
321,3.08049,0.165428,0.988659,0,0,0.0514076
321,0.999313,0.389732,0.901562,0,0.0470588,0.0506752
321,2.47272,0.306198,0.991068,0,0.132753,0.304555
321,3.41131,0.258263,0.98269,0,0.153445,0.416526
321,0.933089,0.48052,0.883688,0,0.0552987,0.0906844
321,2.11734,0.453474,0.989373,0,0.0337377,0.0468299
321,1.77615,0.344,0.956656,0,0.0234836,0.0404669
321,0.865339,0.188388,0.876299,0,0.151202,0
321,1.12169,0.926731,0.902072,0,0,0
11,0.492714,0.559663,1.00341,0,0,0
11,0.440986,0.474308,1.01644,0,0,0
321,2.86702,0.220567,0.993272,0,0.0346075,0.0464179
321,1.94842,0.30279,0.968995,0,0.0249485,0.0644541
321,1.89029,0.254957,0.951812,0,0.0281071,0.23534
321,1.4316,0.181932,0.950352,0,0.260288,0.090547
321,2.37568,0.164244,0.978141,0,0.0284276,0.0395972
321,0.702678,0.77505,0.811647,0,0,0
321,0.809186,0.642039,0.851424,0,0,0
321,1.67468,0.701503,0.950907,0,0,0
321,2.94041,0.258603,0.979462,0,0.160998,0.0767224
321,2.40726,0.317205,1.00997,0,0.0380407,0.335134
11,2.08377,0.303325,0.993022,114,0.20174,0.294301
321,2.71672,0.360094,0.99323,0,0.028748,0.0391852
321,0.573434,0.689479,0.753181,0,0,0
321,1.35012,0.316575,0.934254,0,0.0259098,0.061387
321,2.69047,0.365355,0.971988,0,0.174182,0.417121
321,2.58534,0.215168,0.983171,0,0.0455024,0.0613413
321,2.20523,0.178181,0.960501,0,0,0.0362554
321,0.636759,0.607286,0.793671,0,0,0
321,1.15328,0.150937,0.922087,0,0.033875,0.0974594
321,0.937362,0.392493,0.877287,0,0.0393225,0.186542
321,1.56283,0.315063,0.728971,0,0.147677,0
321,1.49813,0.447919,0.948696,0,0.0971847,0.101762
321,0.466468,0.513552,0.693794,0,0,0
321,0.716106,0.69189,0.828055,0,0,0
321,2.32929,0.434238,0.967505,0,0.0437629,0.236301
321,2.04181,0.477544,0.993368,0,0,0.0560311
321,2.44572,0.339614,0.992449,0,0.0289311,0.0533303
321,0.544747,0.77752,0.753829,0,0,0
321,2.44892,0.171084,0.964845,0,0,0.0479286
321,2.46845,0.202571,0.986479,0,0.0335546,0.0522774
321,1.11482,0.548274,0.911431,0,0.192355,0
321,0.660258,0.285123,0.822672,0,0,0
321,2.39368,0.293067,0.964101,0,0.0352941,0.0420233
321,2.58152,0.29032,0.983304,0,0,0.245502
321,2.64958,0.228928,0.974509,0,0.0405585,0.304143
321,1.02586,0.633694,0.903684,0,0.0344701,0
321,2.10544,0.158439,0.978675,0,0.0295262,0.0724651
321,1.10536,0.129561,0.892919,0,0.0319982,0.195377
321,1.98398,0.27481,0.975791,0,0.0317693,0.188922
321,0.943923,0.42506,0.893115,0,0.0332799,0.0541085
321,0.713207,0.278625,0.812463,0,0.0360723,0.0780957
321,0.485695,0.795675,0.700212,0,0,0
321,3.28801,0.197999,0.999866,0,0,0.478645
321,2.00259,0.46722,0.979145,0,0.0357977,0.0494392
321,2.32853,0.487671,0.966887,0,0.0332799,0.0509957
321,1.06767,0.570997,0.917629,0,0,0
321,2.54078,0.374432,0.991196,0,0.0327764,0.0499428
321,3.46792,0.152323,1.003,0,0.128588,0.459098
321,2.73594,0.24948,0.983282,0,0.0273747,0.037171
11,0.310521,0.683817,0.987178,0,0,0
321,0.921798,0.329898,0.879853,0,0.0291142,0.110506
321,0.480964,1.01113,0.689044,0,0,0
321,1.5346,0.147869,0.951729,0,0.193133,0.17084
321,1.26894,0.471408,0.94042,0,0,0.0670634
321,2.02243,0.450289,0.953248,0,0.0386816,0.0437629
321,0.804913,1.11329,0.862061,0,0,0
321,0.825208,0.456353,0.868909,0,0.0475624,0
321,1.37835,0.378753,0.913942,0,0.0278782,0.0370794
321,1.09514,0.327845,0.918992,0,0.0513161,0.0563973
321,1.98779,0.185338,0.985879,0,0.0280613,0.203845
321,0.931105,0.13569,0.87862,0,0.0456397,0.0828107
321,0.482948,1.08882,0.720687,40,0,0
321,2.51957,0.203422,0.981346,0,0.151293,0.0550698
321,1.39254,0.241448,0.959003,0,0,0.0624857
321,1.95163,0.442891,0.950422,0,0.267842,0
321,1.62844,0.603421,0.951384,0,0.0422065,0.0720073
321,3.58373,0.320096,0.999437,0,0.0369421,0.0455024
321,1.72961,0.333511,0.953588,0,0.0310826,0.05832
321,3.17662,0.189041,0.978604,0,0.0267338,0.0421149
321,2.46159,0.173189,0.989783,0,0.0345159,0.0392767
321,2.09689,0.266608,0.951275,0,0.0263218,0.279377
321,2.89906,0.225095,0.986784,0,0.0389563,0.0432136
321,2.13458,0.523147,0.983239,0,0.0265507,0.0471962
321,2.04929,0.194204,0.966376,0,0.0796521,0.057908
321,0.662852,0.388536,0.800968,0,0.0899977,0.11046
321,0.633707,0.515315,0.787173,0,0.02916,0.0479744
321,2.48173,0.331584,0.96747,0,0.119753,0.225727
321,2.75853,0.250448,0.981938,0,0.0471046,0.468803
321,3.12703,0.349859,0.978632,0,0.100618,0.336324
321,2.46159,0.443293,0.976721,0,0.0278782,0.052781
321,2.38773,0.341574,0.995134,0,0.365621,0.0156558
321,1.18303,0.316728,0.928672,0,0.183566,0
321,0.979171,0.124911,0.889074,0,0.115496,0.082948
321,0.812085,0.448808,0.86316,0,0.0481575,0.070634
321,0.452735,0.329444,0.671431,0,0.107622,0
321,2.13672,0.402094,0.968555,0,0.0312657,0.0581369
321,0.938735,0.40297,0.871549,0,0.0783246,0.197986
321,0.639963,0.334221,0.797154,0,0.054612,0.195697
321,1.40063,0.4386,0.957867,0,0.0248112,0.132662
321,0.946975,0.414236,0.872554,0,0.0467384,0.0633097
321,2.0293,0.315808,0.969839,0,0.169467,0.0577249
321,1.04372,0.391918,0.939444,0,0.0489357,0
321,2.24155,0.469576,0.969134,0,0.0263218,0.0444038
321,1.94461,0.180385,0.999187,0,0.0311742,0.0328679
321,1.07271,0.42475,0.912409,0,0.042298,0.0948501
11,0.813153,0.237872,1.00537,36,0.0592813,0.19057
321,2.00839,0.244283,0.971304,0,0.301259,0.0490272
321,1.15358,0.410228,0.919883,0,0.132113,0
321,0.484169,0.411204,0.751875,0,0.0610208,0
321,1.80255,0.265409,0.967482,0,0.0322271,0.0458686
321,2.2237,0.351442,0.964113,0,0.0292973,0.0491646
321,3.54559,0.153264,0.969715,0,0.0371252,0
321,1.8854,0.41716,0.985808,0,0.0245365,0.0609751
321,0.745708,0.72042,0.834619,0,0,0
321,2.43168,0.370916,0.995557,0,0.0290684,0.0601511
321,0.686809,0.373514,0.814708,0,0.0580911,0.126711
321,3.05806,0.111687,0.998547,0,0,0.0460517
321,1.97467,0.259455,0.964861,0,0.029984,0.289448
321,2.76066,0.133653,0.975741,0,0,0.0462348
321,1.61563,0.638882,0.936054,0,0.0401923,0.057496
321,2.66972,0.430003,0.966921,0,0.0250858,0.0646372
321,0.680858,0.460559,0.797785,0,0.101625,0.118242
321,0.568246,0.861489,0.757961,0,0,0
321,1.32143,0.322221,0.94087,0,0.0380407,0.171939
321,3.2076,0.30162,0.990224,0,0.0889448,0.266743
321,3.30861,0.221422,0.981738,0,0.0399634,0.0445869
321,1.45876,0.15214,0.932369,0,0,0.0555276
321,2.9366,0.256025,0.985993,0,0.289952,0.444221
321,0.679484,0.253554,0.807276,0,0.0401465,0.160174
321,1.3637,0.408659,0.940328,0,0.0357977,0.04271
321,1.45586,0.53414,0.949423,0,0.0369879,0.10547
321,1.64736,0.549418,0.948325,28,0.028336,0.0400549
321,1.38842,0.489118,0.944597,0,0.119066,0.163058
321,0.612192,0.564741,0.787037,0,0,0
11,0.543832,0.319086,1.00975,95,0.151705,0
11,0.287938,0.564819,1.00534,0,0,0
321,0.491341,0.641196,0.703728,0,0,0
321,2.19944,0.359511,0.999483,0,0,0.168734
321,1.05455,0.501663,0.912595,0,0.123644,0
321,1.68597,0.227047,0.957206,0,0.0279698,0.0436255
321,1.78668,0.338398,0.97473,0,0.0590982,0.285237
321,3.02388,0.376075,1.00038,0,0.378988,0.230991
321,2.50217,0.176927,0.968994,0,0.0327764,0.0460975
321,1.23842,0.838664,0.927058,0,0,0
321,1.22423,0.643886,0.934885,0,0.172168,0.0251774
321,1.07774,0.333061,0.919499,0,0.027512,0.0445869
321,2.19074,0.25522,0.986939,0,0.0976883,0.119387
321,3.07012,0.206374,0.987058,0,0.034699,0.418402
321,1.70306,0.264187,0.947222,0,0.0448157,0.271366
321,1.11604,0.40701,0.924478,0,0.0345617,0.05626
321,1.85748,0.408863,0.997595,0,0.0289769,0.0568093
321,1.02693,0.760465,0.898933,0,0,0
321,1.66613,0.217648,0.975464,0,0.116823,0
321,0.641947,0.738276,0.778684,0,0,0
321,1.05379,0.509641,0.897911,0,0.0364385,0
321,0.814374,0.573086,0.862855,0,0.0360723,0.0827192
321,2.06119,0.515443,0.967772,0,0.272557,0.0355688
321,2.95811,0.341601,0.980655,0,0.0420233,0.0601968
321,0.937514,0.714535,0.869737,0,0,0
321,3.17845,0.266999,0.992751,0,0,0.255573
321,1.05623,0.541295,0.916157,0,0.0463264,0.0569924
321,2.15351,0.391849,0.974386,0,0,0.041886
321,2.61173,0.321161,0.989967,0,0.210163,0.159625
321,1.47967,0.247356,0.945588,0,0.0269627,0.0417487
321,2.18677,0.223206,0.965329,0,0.0405127,0.0561685
321,2.27298,0.27007,0.994331,0,0.0580453,0.196521
321,2.22187,0.476511,0.99827,0,0.0288853,0.0542
321,0.9691,0.196976,0.887258,0,0.0724193,0.0499428
321,2.13474,0.298737,0.978101,0,0.0249943,0.24596
321,1.37514,0.621477,0.963592,0,0.0503548,0.296544
321,0.612192,0.220716,0.77958,0,0.0679332,0.0823987
321,2.64454,0.217376,0.976541,0,0.0709087,0.177203
321,2.62699,0.416952,1.00455,0,0.31078,0.236164
321,1.50347,0.308221,0.931074,0,0.0341039,0.100984
321,2.4976,0.254207,0.984657,0,0.0370336,0.0458686
11,0.378119,0.41396,0.995279,0,0,0
321,1.67224,0.391765,0.956998,0,0.0295262,0.0499428
321,0.995041,0.723714,0.893127,0,0,0
321,1.03822,0.622385,0.897456,0,0.270909,0.0537423
321,1.60067,0.38066,0.967352,0,0.0324102,0.0568093
321,2.43946,0.315966,0.959208,0,0.0302129,0.0475166
321,0.49424,0.647907,0.718224,0,0,0
321,2.58335,0.189633,0.972171,0,0.04271,0.0491188
321,2.89281,0.381016,0.97661,0,0.111284,0.268391
321,2.25849,0.353447,0.987355,0,0,0.0436713
321,2.2417,0.416546,0.976429,0,0.0290684,0.0469673
321,1.11925,0.388708,0.916038,0,0.0317235,0.0497597
321,1.97833,0.264486,0.964143,0,0.0368963,0.218494
321,2.79866,0.168775,1.01161,0,0.0425727,0.0728313
321,3.12551,0.278709,0.973662,0,0.0310369,0.0607004
321,0.992599,0.298425,0.907079,0,0.0565347,0.0227512
321,0.932021,0.320577,0.966426,0,0,0
321,0.915084,0.73611,0.87417,0,0,0
321,2.04654,0.266034,0.983595,0,0.193774,0.0692607
321,1.42443,0.212546,0.93855,0,0.0316777,0.0639506
321,1.93957,0.279555,0.967487,0,0.0584573,0.185763
321,1.42153,0.494605,0.968008,0,0.0305791,0.0512703
11,0.340734,0.576172,1.01291,0,0,0
321,1.3164,0.510388,0.939042,0,0.212451,0
321,1.66766,0.254617,0.946377,0,0.0281987,0.0491188
321,2.77516,0.115394,0.98324,0,0.0214237,0.0541543
321,1.79812,0.369759,0.957323,0,0.0337377,0.158251
321,2.27665,0.447349,0.98015,0,0.0253147,0.0524605
321,2.49531,0.37254,0.987962,0,0.0370794,0.0495308
11,1.32204,0.346038,1.02073,47,0.206867,0.0869764
321,2.2089,0.268208,0.986269,0,0.0340581,0.0433051
321,0.750591,0.665747,0.832471,0,0,0
321,2.51957,0.278342,0.972218,0,0.0323644,0.0547494
321,1.16182,0.457266,0.908074,0,0.0308537,0.0472877
321,1.95193,0.320815,0.991276,0,0.0372625,0.0495766
321,2.34058,0.260271,0.963348,0,0.376425,0.0617075
321,1.40002,0.619319,0.955079,0,0,0.0616159
321,3.00999,0.236855,0.981041,0,0.250858,0.118105
321,0.921035,0.364957,0.884935,0,0.0488899,0.0726024
321,1.78759,0.428093,0.958127,0,0.0308995,0.048249
321,0.605173,0.238354,0.778976,88,0.0618448,0.163836
321,2.77195,0.469164,0.980421,0,0.17821,0.164569
321,0.523842,0.552368,0.724269,0,0,0
321,2.09552,0.167678,0.960363,0,0.0711376,0.23154
11,0.52842,0.550077,1.00583,0,0,0
11,0.234684,0.726512,1.00805,0,0,0
321,1.11116,0.616182,0.91175,0,0.0376745,0
321,2.7396,0.132128,0.990682,0,0.0327764,0.103227
11,0.385748,0.486847,1.00356,0,0,0
321,1.58038,0.184077,0.966187,0,0.0457313,0.133669
321,2.53178,0.319683,0.974233,0,0.122591,0.0821698
321,1.62829,0.257829,0.949568,0,0.0274662,0.0495766
321,0.771038,0.451825,0.837308,0,0.115724,0.0484321
11,0.270542,0.547125,1.01257,0,0,0
321,2.24826,0.236419,0.973547,0,0.0287938,0.0401007
321,2.36912,0.411462,0.971726,0,0.0607919,0.0229343
321,2.36072,0.27062,0.985751,0,0.440146,0.180179
321,0.585336,0.469092,0.768893,0,0,0
321,0.759289,0.467109,0.856109,29,0.123461,0
321,2.17075,0.493316,0.963958,0,0.0285191,0.0585489
321,0.54963,0.505114,0.730055,20,0.0822156,0
11,0.575723,0.344586,1.00135,73,0.119387,0
321,1.31899,0.39509,0.931629,0,0.0363012,0.0585031
321,1.44976,0.472943,0.93437,0,0,0
321,1.55764,0.348651,0.93717,0,0.0255894,0.0497139
321,1.19951,0.163747,0.922114,0,0,0.0582284
321,2.54353,0.419295,0.996451,175,0.162142,0.141588
321,2.76356,0.137088,1.01168,0,0.0424811,0.0602426
321,0.759441,0.757405,0.834195,0,0,0
321,2.46662,0.27514,0.992501,0,0.0379492,0.0746166
321,1.77356,0.266335,0.96321,0,0.201465,0.400275
11,0.488746,0.653595,1.00212,0,0,0
321,2.10788,0.173425,0.959204,0,0.0352483,0.0541085
321,2.51118,0.218911,0.973973,8,0.279606,0.0485237
11,0.229343,0.524316,1.00442,0,0,0
321,2.86778,0.270463,0.982181,0,0.0440375,0.0437629
321,0.396887,0.274178,0.619803,0,0,0
321,2.64302,0.29721,0.985049,0,0.225498,0.220554
321,2.22385,0.244294,0.977509,0,0.0216983,0.0413367
321,2.13016,0.347772,0.978133,0,0.0270542,0.0518654
321,1.7763,0.321471,0.968335,0,0.0461891,0.26688
321,1.53429,0.258505,0.947315,0,0.391852,0
321,2.62348,0.420626,0.973697,0,0.0764477,0.165576
321,3.08537,0.328398,0.973708,0,0.0170291,0.0397345
321,2.38911,0.350226,0.741304,0,0.0377203,0.0406043
321,1.60967,0.354141,0.963719,0,0.035523,0.0500801
321,2.5275,0.268874,0.975594,0,0,0.0540169
321,0.518349,0.727426,0.739291,0,0,0
321,2.44266,0.244983,0.965464,0,0.0327306,0.0577249
321,1.19066,0.580525,0.929114,0,0.0668345,0.0524605
321,1.68338,0.127134,0.956171,0,0.035935,0.0510872
11,0.583658,0.268794,0.994617,13,0.0963149,0
321,0.725872,0.247614,0.818383,0,0.0479286,0.0967727
11,0.247044,1.38732,0.977517,21,0,0
321,2.51087,0.290429,0.990723,0,0.0211948,0.0614786
321,0.647593,0.840879,0.787582,0,0,0
321,1.53002,0.262951,0.94828,0,0.0469215,0.138247
321,0.733196,0.49101,0.832478,0,0.0541085,0.118059
321,2.15946,0.461255,0.978825,0,0.0385901,0.125887
321,0.939956,0.812798,0.892103,0,0,0
321,3.55993,0.284529,0.976277,0,0.553491,0.073106
321,0.432898,0.815921,0.655721,0,0,0
321,1.5256,0.402224,0.953492,0,0.030396,0.0455024
321,1.06752,0.479798,0.888072,0,0.0311742,0.0610666
321,2.52018,0.152212,0.995694,44,0.0315862,0.269718
321,1.82803,0.216382,0.924275,0,0.022797,0.0668803
321,2.10803,0.25867,0.967324,0,0.0396887,0.328313
321,3.22774,0.230831,0.981166,0,0.0282444,0.0547494
321,2.02258,0.235096,0.971654,0,0.0273747,0.0493935
321,2.56001,0.256779,0.966761,0,0.0456397,0.212497
11,0.255741,0.922161,0.986844,0,0,0
321,2.33845,0.372637,0.984826,0,0.037171,0.436301
321,1.32082,0.559752,0.958918,0,0.0364385,0.25594
321,2.1767,0.435226,0.971432,0,0.0337835,0.0263676
321,3.19966,0.193343,0.980421,0,0.0737011,0.456992
11,0.260014,0.399863,1.01694,0,0,0
321,2.26795,0.402938,0.974903,0,0.0359808,0.0505837
321,1.61028,0.215224,0.985049,0,0.024033,0.0513161
321,2.03998,0.348432,0.596511,0,0.0404669,0
321,1.3991,0.306547,0.93143,0,0.0310369,0.037995
